[Epoch = 0/1000]		loss: 2380.9835		loss_rec: 0.2282		loss_ss: 0.9921		time: 9.5324
[Epoch = 140/1000]		loss: 61.6519		loss_rec: 0.0043		loss_ss: 0.1831		time: 9.0756
[Epoch = 142/1000]		loss: 56.6799		loss_rec: 0.0042		loss_ss: 0.1469		time: 9.1429
[Epoch = 144/1000]		loss: 58.4564		loss_rec: 0.0044		loss_ss: 0.1491		time: 9.2953
[Epoch = 146/1000]		loss: 62.1337		loss_rec: 0.0043		loss_ss: 0.1897		time: 9.1907
[Epoch = 148/1000]		loss: 67.5699		loss_rec: 0.0051		loss_ss: 0.1664		time: 9.1263
[Epoch = 150/1000]		loss: 59.1564		loss_rec: 0.0042		loss_ss: 0.1669		time: 9.1167
[Epoch = 152/1000]		loss: 62.4615		loss_rec: 0.0044		loss_ss: 0.1821		time: 9.1731
[Epoch = 154/1000]		loss: 52.9316		loss_rec: 0.0039		loss_ss: 0.1375		time: 9.1655
[Epoch = 156/1000]		loss: 53.7450		loss_rec: 0.0040		loss_ss: 0.1399		time: 9.1974
[Epoch = 158/1000]		loss: 59.3893		loss_rec: 0.0040		loss_ss: 0.1939		time: 9.4127
[Epoch = 160/1000]		loss: 55.7517		loss_rec: 0.0038		loss_ss: 0.1753		time: 9.2917
[Epoch = 162/1000]		loss: 56.0369		loss_rec: 0.0041		loss_ss: 0.1514		time: 9.1195
[Epoch = 164/1000]		loss: 54.5818		loss_rec: 0.0040		loss_ss: 0.1449		time: 9.1083
[Epoch = 166/1000]		loss: 54.5032		loss_rec: 0.0040		loss_ss: 0.1479		time: 9.2944
[Epoch = 168/1000]		loss: 57.9236		loss_rec: 0.0042		loss_ss: 0.1551		time: 9.2612
[Epoch = 170/1000]		loss: 53.5020		loss_rec: 0.0039		loss_ss: 0.1488		time: 9.1815
[Epoch = 172/1000]		loss: 57.2837		loss_rec: 0.0043		loss_ss: 0.1428		time: 9.0598
[Epoch = 174/1000]		loss: 56.7446		loss_rec: 0.0038		loss_ss: 0.1908		time: 9.0319
[Epoch = 176/1000]		loss: 53.2472		loss_rec: 0.0038		loss_ss: 0.1513		time: 9.0196
[Epoch = 178/1000]		loss: 67.8247		loss_rec: 0.0053		loss_ss: 0.1457		time: 9.0135
[Epoch = 180/1000]		loss: 80.5705		loss_rec: 0.0055		loss_ss: 0.2516		time: 9.0341
[Epoch = 182/1000]		loss: 63.8241		loss_rec: 0.0047		loss_ss: 0.1639		time: 9.0482
[Epoch = 184/1000]		loss: 54.9193		loss_rec: 0.0041		loss_ss: 0.1427		time: 9.0665
[Epoch = 186/1000]		loss: 51.4120		loss_rec: 0.0038		loss_ss: 0.1359		time: 9.0130
[Epoch = 188/1000]		loss: 53.8620		loss_rec: 0.0040		loss_ss: 0.1337		time: 9.0463
[Epoch = 190/1000]		loss: 53.4321		loss_rec: 0.0039		loss_ss: 0.1457		time: 9.0331
[Epoch = 192/1000]		loss: 54.5766		loss_rec: 0.0037		loss_ss: 0.1756		time: 9.3001
[Epoch = 194/1000]		loss: 53.1780		loss_rec: 0.0036		loss_ss: 0.1738		time: 9.5534
[Epoch = 196/1000]		loss: 47.9459		loss_rec: 0.0035		loss_ss: 0.1309		time: 9.1097
[Epoch = 198/1000]		loss: 51.7511		loss_rec: 0.0035		loss_ss: 0.1631		time: 9.0748
[Epoch = 200/1000]		loss: 49.4206		loss_rec: 0.0035		loss_ss: 0.1479		time: 9.0258
[Epoch = 202/1000]		loss: 47.1103		loss_rec: 0.0034		loss_ss: 0.1267		time: 9.2502
[Epoch = 204/1000]		loss: 47.7409		loss_rec: 0.0035		loss_ss: 0.1311		time: 9.0458
[Epoch = 206/1000]		loss: 45.6479		loss_rec: 0.0033		loss_ss: 0.1246		time: 9.2449
[Epoch = 208/1000]		loss: 51.2765		loss_rec: 0.0037		loss_ss: 0.1399		time: 9.3126
[Epoch = 210/1000]		loss: 50.3581		loss_rec: 0.0036		loss_ss: 0.1409		time: 9.0269
[Epoch = 212/1000]		loss: 55.0498		loss_rec: 0.0039		loss_ss: 0.1564		time: 8.9923
[Epoch = 214/1000]		loss: 47.0967		loss_rec: 0.0034		loss_ss: 0.1291		time: 9.1991
[Epoch = 216/1000]		loss: 52.4087		loss_rec: 0.0034		loss_ss: 0.1803		time: 9.0353
[Epoch = 218/1000]		loss: 48.6701		loss_rec: 0.0034		loss_ss: 0.1468		time: 9.0127
[Epoch = 220/1000]		loss: 46.1987		loss_rec: 0.0033		loss_ss: 0.1283		time: 9.2995
[Epoch = 222/1000]		loss: 45.7994		loss_rec: 0.0033		loss_ss: 0.1275		time: 9.0812
[Epoch = 224/1000]		loss: 45.8881		loss_rec: 0.0033		loss_ss: 0.1326		time: 9.2991
[Epoch = 226/1000]		loss: 45.4109		loss_rec: 0.0033		loss_ss: 0.1278		time: 9.2732
[Epoch = 228/1000]		loss: 45.0868		loss_rec: 0.0031		loss_ss: 0.1377		time: 8.9531
[Epoch = 230/1000]		loss: 45.0429		loss_rec: 0.0032		loss_ss: 0.1314		time: 9.1655
[Epoch = 232/1000]		loss: 45.0753		loss_rec: 0.0032		loss_ss: 0.1294		time: 8.9546
[Epoch = 234/1000]		loss: 44.0966		loss_rec: 0.0031		loss_ss: 0.1343		time: 8.8657
[Epoch = 236/1000]		loss: 42.7377		loss_rec: 0.0030		loss_ss: 0.1233		time: 9.2834
[Epoch = 238/1000]		loss: 42.3473		loss_rec: 0.0030		loss_ss: 0.1216		time: 9.0249
[Epoch = 240/1000]		loss: 42.3768		loss_rec: 0.0030		loss_ss: 0.1259		time: 9.2203
[Epoch = 242/1000]		loss: 42.5483		loss_rec: 0.0030		loss_ss: 0.1279		time: 9.3649
[Epoch = 244/1000]		loss: 44.2573		loss_rec: 0.0030		loss_ss: 0.1410		time: 9.0463
[Epoch = 246/1000]		loss: 44.1079		loss_rec: 0.0029		loss_ss: 0.1484		time: 8.9653
[Epoch = 248/1000]		loss: 41.5891		loss_rec: 0.0029		loss_ss: 0.1252		time: 9.0395
[Epoch = 250/1000]		loss: 45.9994		loss_rec: 0.0030		loss_ss: 0.1594		time: 9.1106
[Epoch = 252/1000]		loss: 42.0530		loss_rec: 0.0030		loss_ss: 0.1246		time: 9.1034
[Epoch = 254/1000]		loss: 40.3517		loss_rec: 0.0029		loss_ss: 0.1174		time: 8.9937
[Epoch = 256/1000]		loss: 41.5107		loss_rec: 0.0028		loss_ss: 0.1309		time: 9.0323
[Epoch = 258/1000]		loss: 44.9614		loss_rec: 0.0031		loss_ss: 0.1446		time: 8.9984
[Epoch = 260/1000]		loss: 41.4371		loss_rec: 0.0029		loss_ss: 0.1220		time: 9.2210
[Epoch = 262/1000]		loss: 42.3884		loss_rec: 0.0030		loss_ss: 0.1240		time: 9.0892
[Epoch = 264/1000]		loss: 40.4475		loss_rec: 0.0028		loss_ss: 0.1254		time: 9.0333
[Epoch = 266/1000]		loss: 40.3400		loss_rec: 0.0028		loss_ss: 0.1187		time: 9.1877
[Epoch = 268/1000]		loss: 39.0247		loss_rec: 0.0027		loss_ss: 0.1167		time: 9.0910
[Epoch = 270/1000]		loss: 44.7291		loss_rec: 0.0029		loss_ss: 0.1593		time: 9.2676
[Epoch = 272/1000]		loss: 42.6814		loss_rec: 0.0029		loss_ss: 0.1348		time: 9.3895
[Epoch = 274/1000]		loss: 39.5239		loss_rec: 0.0028		loss_ss: 0.1182		time: 9.0976
[Epoch = 276/1000]		loss: 42.5231		loss_rec: 0.0031		loss_ss: 0.1161		time: 9.2042
[Epoch = 278/1000]		loss: 40.2179		loss_rec: 0.0028		loss_ss: 0.1216		time: 9.1900
[Epoch = 280/1000]		loss: 41.3786		loss_rec: 0.0027		loss_ss: 0.1448		time: 9.3937
[Epoch = 282/1000]		loss: 39.9082		loss_rec: 0.0027		loss_ss: 0.1251		time: 9.2203
[Epoch = 284/1000]		loss: 38.5649		loss_rec: 0.0027		loss_ss: 0.1196		time: 9.0085
[Epoch = 286/1000]		loss: 39.6814		loss_rec: 0.0026		loss_ss: 0.1325		time: 8.9899
[Epoch = 288/1000]		loss: 41.9470		loss_rec: 0.0029		loss_ss: 0.1304		time: 9.1000
[Epoch = 290/1000]		loss: 39.0166		loss_rec: 0.0027		loss_ss: 0.1160		time: 9.1901
[Epoch = 292/1000]		loss: 41.5540		loss_rec: 0.0029		loss_ss: 0.1260		time: 9.2326
[Epoch = 294/1000]		loss: 39.6197		loss_rec: 0.0028		loss_ss: 0.1179		time: 9.0530
[Epoch = 296/1000]		loss: 38.7239		loss_rec: 0.0026		loss_ss: 0.1238		time: 9.2874
[Epoch = 298/1000]		loss: 39.3568		loss_rec: 0.0027		loss_ss: 0.1207		time: 9.0948
[Epoch = 300/1000]		loss: 40.2511		loss_rec: 0.0027		loss_ss: 0.1366		time: 9.2066
[Epoch = 302/1000]		loss: 37.8627		loss_rec: 0.0025		loss_ss: 0.1266		time: 9.0794
[Epoch = 304/1000]		loss: 36.5117		loss_rec: 0.0026		loss_ss: 0.1097		time: 9.0913
[Epoch = 306/1000]		loss: 37.6118		loss_rec: 0.0026		loss_ss: 0.1178		time: 9.0799
[Epoch = 308/1000]		loss: 38.0486		loss_rec: 0.0025		loss_ss: 0.1280		time: 9.4548
[Epoch = 310/1000]		loss: 36.2440		loss_rec: 0.0025		loss_ss: 0.1104		time: 9.3709
[Epoch = 312/1000]		loss: 36.6225		loss_rec: 0.0026		loss_ss: 0.1104		time: 9.2490
[Epoch = 314/1000]		loss: 36.7976		loss_rec: 0.0026		loss_ss: 0.1124		time: 9.0996
[Epoch = 316/1000]		loss: 36.7440		loss_rec: 0.0025		loss_ss: 0.1219		time: 9.4654
[Epoch = 318/1000]		loss: 35.2708		loss_rec: 0.0024		loss_ss: 0.1078		time: 9.0983
[Epoch = 320/1000]		loss: 39.3894		loss_rec: 0.0027		loss_ss: 0.1287		time: 9.0777
[Epoch = 322/1000]		loss: 36.3962		loss_rec: 0.0024		loss_ss: 0.1230		time: 9.0907
[Epoch = 324/1000]		loss: 37.0355		loss_rec: 0.0026		loss_ss: 0.1119		time: 9.1917
[Epoch = 326/1000]		loss: 36.6845		loss_rec: 0.0025		loss_ss: 0.1217		time: 9.0224
[Epoch = 328/1000]		loss: 38.7230		loss_rec: 0.0027		loss_ss: 0.1143		time: 9.3069
[Epoch = 330/1000]		loss: 38.2847		loss_rec: 0.0026		loss_ss: 0.1201		time: 9.0451
[Epoch = 332/1000]		loss: 39.2738		loss_rec: 0.0027		loss_ss: 0.1203		time: 9.0743
[Epoch = 334/1000]		loss: 38.4182		loss_rec: 0.0027		loss_ss: 0.1169		time: 9.1097
[Epoch = 336/1000]		loss: 36.8139		loss_rec: 0.0025		loss_ss: 0.1135		time: 8.9752
[Epoch = 338/1000]		loss: 35.9677		loss_rec: 0.0025		loss_ss: 0.1081		time: 9.1046
[Epoch = 340/1000]		loss: 35.5472		loss_rec: 0.0025		loss_ss: 0.1073		time: 9.1825
[Epoch = 342/1000]		loss: 35.6517		loss_rec: 0.0025		loss_ss: 0.1094		time: 9.0576
[Epoch = 344/1000]		loss: 35.5971		loss_rec: 0.0024		loss_ss: 0.1135		time: 8.9611
[Epoch = 346/1000]		loss: 35.5519		loss_rec: 0.0025		loss_ss: 0.1075		time: 9.0712
[Epoch = 348/1000]		loss: 33.6671		loss_rec: 0.0023		loss_ss: 0.1025		time: 8.9066
[Epoch = 350/1000]		loss: 36.3392		loss_rec: 0.0023		loss_ss: 0.1340		time: 8.8869
[Epoch = 352/1000]		loss: 34.5652		loss_rec: 0.0024		loss_ss: 0.1102		time: 8.8908
[Epoch = 354/1000]		loss: 34.6677		loss_rec: 0.0024		loss_ss: 0.1056		time: 8.8875
[Epoch = 356/1000]		loss: 34.5537		loss_rec: 0.0023		loss_ss: 0.1127		time: 8.9722
[Epoch = 358/1000]		loss: 33.8586		loss_rec: 0.0023		loss_ss: 0.1038		time: 8.9286
[Epoch = 360/1000]		loss: 34.2966		loss_rec: 0.0023		loss_ss: 0.1135		time: 9.3427
[Epoch = 362/1000]		loss: 36.1200		loss_rec: 0.0024		loss_ss: 0.1198		time: 9.4546
[Epoch = 364/1000]		loss: 34.5802		loss_rec: 0.0023		loss_ss: 0.1136		time: 9.0800
[Epoch = 366/1000]		loss: 33.5416		loss_rec: 0.0023		loss_ss: 0.1067		time: 9.0034
[Epoch = 368/1000]		loss: 33.2587		loss_rec: 0.0022		loss_ss: 0.1093		time: 9.0264
[Epoch = 370/1000]		loss: 33.2872		loss_rec: 0.0023		loss_ss: 0.1057		time: 8.9832
[Epoch = 372/1000]		loss: 35.3761		loss_rec: 0.0024		loss_ss: 0.1113		time: 8.9837
[Epoch = 374/1000]		loss: 36.3255		loss_rec: 0.0023		loss_ss: 0.1341		time: 9.1291
[Epoch = 376/1000]		loss: 37.2801		loss_rec: 0.0025		loss_ss: 0.1232		time: 9.1665
[Epoch = 378/1000]		loss: 33.7350		loss_rec: 0.0023		loss_ss: 0.1037		time: 9.0737
[Epoch = 380/1000]		loss: 36.8816		loss_rec: 0.0026		loss_ss: 0.1081		time: 9.2517
[Epoch = 382/1000]		loss: 33.7677		loss_rec: 0.0024		loss_ss: 0.1022		time: 9.0418
[Epoch = 384/1000]		loss: 32.6998		loss_rec: 0.0022		loss_ss: 0.1034		time: 9.0838
[Epoch = 386/1000]		loss: 35.4240		loss_rec: 0.0022		loss_ss: 0.1337		time: 9.0122
[Epoch = 388/1000]		loss: 32.0563		loss_rec: 0.0022		loss_ss: 0.1014		time: 9.0104
[Epoch = 390/1000]		loss: 31.2461		loss_rec: 0.0021		loss_ss: 0.0982		time: 8.9734
[Epoch = 392/1000]		loss: 32.6222		loss_rec: 0.0021		loss_ss: 0.1140		time: 9.1021
[Epoch = 394/1000]		loss: 31.8389		loss_rec: 0.0021		loss_ss: 0.1043		time: 9.1887
[Epoch = 396/1000]		loss: 33.1597		loss_rec: 0.0022		loss_ss: 0.1111		time: 9.1846
[Epoch = 398/1000]		loss: 30.9412		loss_rec: 0.0021		loss_ss: 0.0983		time: 9.0447
[Epoch = 400/1000]		loss: 32.6175		loss_rec: 0.0022		loss_ss: 0.1020		time: 9.1797
[Epoch = 402/1000]		loss: 34.6345		loss_rec: 0.0021		loss_ss: 0.1360		time: 9.2859
[Epoch = 404/1000]		loss: 37.6983		loss_rec: 0.0023		loss_ss: 0.1476		time: 9.2612
[Epoch = 406/1000]		loss: 35.3456		loss_rec: 0.0024		loss_ss: 0.1088		time: 9.0605
[Epoch = 408/1000]		loss: 33.4891		loss_rec: 0.0023		loss_ss: 0.1058		time: 9.2242
[Epoch = 410/1000]		loss: 32.2286		loss_rec: 0.0022		loss_ss: 0.0987		time: 9.0927
[Epoch = 412/1000]		loss: 30.3626		loss_rec: 0.0021		loss_ss: 0.0979		time: 9.1978
[Epoch = 414/1000]		loss: 31.7406		loss_rec: 0.0021		loss_ss: 0.1040		time: 9.1901
[Epoch = 416/1000]		loss: 32.8597		loss_rec: 0.0020		loss_ss: 0.1255		time: 9.1324
[Epoch = 418/1000]		loss: 33.6760		loss_rec: 0.0022		loss_ss: 0.1201		time: 9.0838
[Epoch = 420/1000]		loss: 30.8297		loss_rec: 0.0021		loss_ss: 0.1026		time: 9.0700
[Epoch = 422/1000]		loss: 31.5356		loss_rec: 0.0022		loss_ss: 0.0991		time: 9.1000
[Epoch = 424/1000]		loss: 32.2051		loss_rec: 0.0022		loss_ss: 0.0997		time: 9.1442
[Epoch = 426/1000]		loss: 30.1468		loss_rec: 0.0020		loss_ss: 0.1038		time: 9.1182
[Epoch = 428/1000]		loss: 30.5783		loss_rec: 0.0020		loss_ss: 0.1059		time: 9.1273
[Epoch = 430/1000]		loss: 31.5921		loss_rec: 0.0021		loss_ss: 0.1055		time: 9.1716
[Epoch = 432/1000]		loss: 31.7758		loss_rec: 0.0021		loss_ss: 0.1109		time: 9.1748
[Epoch = 434/1000]		loss: 36.6198		loss_rec: 0.0025		loss_ss: 0.1209		time: 9.0222
[Epoch = 436/1000]		loss: 30.6315		loss_rec: 0.0021		loss_ss: 0.0979		time: 9.0495
[Epoch = 438/1000]		loss: 30.7182		loss_rec: 0.0021		loss_ss: 0.1010		time: 8.9327
[Epoch = 440/1000]		loss: 31.6704		loss_rec: 0.0019		loss_ss: 0.1222		time: 8.9638
[Epoch = 442/1000]		loss: 28.5251		loss_rec: 0.0019		loss_ss: 0.0988		time: 8.9305
[Epoch = 444/1000]		loss: 34.6330		loss_rec: 0.0024		loss_ss: 0.1112		time: 8.9160
[Epoch = 446/1000]		loss: 34.4643		loss_rec: 0.0022		loss_ss: 0.1251		time: 8.8812
[Epoch = 448/1000]		loss: 29.3665		loss_rec: 0.0020		loss_ss: 0.0955		time: 8.9355
[Epoch = 450/1000]		loss: 31.7512		loss_rec: 0.0020		loss_ss: 0.1142		time: 8.9236
[Epoch = 452/1000]		loss: 30.8400		loss_rec: 0.0021		loss_ss: 0.1012		time: 8.9530
[Epoch = 454/1000]		loss: 28.7691		loss_rec: 0.0019		loss_ss: 0.0947		time: 8.9127
[Epoch = 456/1000]		loss: 29.6303		loss_rec: 0.0020		loss_ss: 0.0965		time: 8.9114
[Epoch = 458/1000]		loss: 28.8510		loss_rec: 0.0019		loss_ss: 0.0957		time: 8.9015
[Epoch = 460/1000]		loss: 33.0722		loss_rec: 0.0023		loss_ss: 0.1047		time: 8.9459
[Epoch = 462/1000]		loss: 30.8751		loss_rec: 0.0021		loss_ss: 0.1016		time: 8.9370
[Epoch = 464/1000]		loss: 28.4025		loss_rec: 0.0019		loss_ss: 0.0946		time: 9.3221
[Epoch = 466/1000]		loss: 27.9804		loss_rec: 0.0019		loss_ss: 0.0938		time: 9.1185
[Epoch = 468/1000]		loss: 29.1457		loss_rec: 0.0019		loss_ss: 0.0984		time: 9.0056
[Epoch = 470/1000]		loss: 27.7037		loss_rec: 0.0018		loss_ss: 0.0941		time: 9.0758
[Epoch = 472/1000]		loss: 29.0558		loss_rec: 0.0019		loss_ss: 0.1050		time: 8.9265
[Epoch = 474/1000]		loss: 29.4506		loss_rec: 0.0019		loss_ss: 0.1020		time: 8.8962
[Epoch = 476/1000]		loss: 28.3930		loss_rec: 0.0019		loss_ss: 0.0936		time: 8.9277
[Epoch = 478/1000]		loss: 28.6033		loss_rec: 0.0019		loss_ss: 0.0936		time: 8.9536
[Epoch = 480/1000]		loss: 28.0041		loss_rec: 0.0018		loss_ss: 0.0958		time: 8.9374
[Epoch = 482/1000]		loss: 27.8698		loss_rec: 0.0018		loss_ss: 0.0969		time: 8.9086
[Epoch = 484/1000]		loss: 27.1644		loss_rec: 0.0018		loss_ss: 0.0898		time: 8.7831
[Epoch = 486/1000]		loss: 27.1122		loss_rec: 0.0018		loss_ss: 0.0933		time: 8.8239
[Epoch = 488/1000]		loss: 26.8705		loss_rec: 0.0017		loss_ss: 0.0976		time: 8.8505
[Epoch = 490/1000]		loss: 28.9533		loss_rec: 0.0019		loss_ss: 0.0999		time: 9.2997
[Epoch = 492/1000]		loss: 29.7460		loss_rec: 0.0020		loss_ss: 0.0997		time: 9.2144
[Epoch = 494/1000]		loss: 28.5074		loss_rec: 0.0019		loss_ss: 0.0964		time: 9.2115
[Epoch = 496/1000]		loss: 27.2859		loss_rec: 0.0018		loss_ss: 0.0943		time: 9.1005
[Epoch = 498/1000]		loss: 27.5719		loss_rec: 0.0018		loss_ss: 0.0962		time: 9.1683
[Epoch = 500/1000]		loss: 27.7446		loss_rec: 0.0018		loss_ss: 0.0943		time: 9.3324
[Epoch = 502/1000]		loss: 27.1611		loss_rec: 0.0018		loss_ss: 0.0945		time: 9.1486
[Epoch = 504/1000]		loss: 27.7739		loss_rec: 0.0018		loss_ss: 0.0933		time: 9.1130
[Epoch = 506/1000]		loss: 28.4719		loss_rec: 0.0019		loss_ss: 0.0963		time: 8.9213
[Epoch = 508/1000]		loss: 27.1468		loss_rec: 0.0018		loss_ss: 0.0924		time: 8.9407
[Epoch = 510/1000]		loss: 34.6927		loss_rec: 0.0020		loss_ss: 0.1423		time: 8.9840
[Epoch = 512/1000]		loss: 30.9545		loss_rec: 0.0021		loss_ss: 0.1033		time: 9.2629
[Epoch = 514/1000]		loss: 27.6731		loss_rec: 0.0018		loss_ss: 0.0930		time: 9.0489
